drawId,winningNumbers,joker,winners,jackpot,distributed,columns
1508,"[19, 20, 41, 22, 4]",3,0,1615677.53,323664.64,3252911
1509,"[12, 22, 5, 34, 19]",5,0,1939342.17,379660.46,3815683
1510,"[24, 38, 7, 33, 14]",3,1,2319002.63,398775.11,4007790
1511,"[4, 13, 42, 3, 28]",17,0,337582.78,262417.22,2637359
1512,"[17, 2, 28, 22, 14]",6,0,349617.6,250382.4,2516406
1513,"[29, 14, 4, 31, 15]",5,0,512799.62,269351.18,2707047
1514,"[29, 24, 9, 42, 36]",15,0,782150.8,303411.82,3049365
1515,"[8, 32, 7, 25, 9]",4,0,1085562.62,335541.76,3372279
1516,"[9, 33, 3, 16, 36]",18,0,1421104.38,357718.92,3595165
1517,"[12, 27, 41, 11, 43]",7,0,1778823.3,396814.46,3988085
1518,"[20, 6, 39, 13, 12]",5,0,2175637.76,458566.45,4608708
1519,"[15, 36, 23, 11, 20]",3,0,2634204.21,520551.17,5231670
1520,"[20, 8, 6, 16, 43]",18,0,3154755.38,567294.08,5701448
1521,"[10, 29, 34, 31, 21]",18,0,3722049.46,608509.26,6115671
1522,"[7, 27, 25, 36, 44]",3,0,4330558.72,708946.75,7125093
1523,"[19, 34, 18, 25, 36]",17,0,5091228.66,708771.34,7123330
1524,"[31, 25, 21, 41, 19]",13,0,5748276.81,1077669.87,10830853
1525,"[5, 4, 14, 8, 13]",9,2,6825946.68,1336995.43,13437140
1526,"[41, 36, 29, 1, 11]",11,0,295565.02,304434.98,3059648
1527,"[40, 23, 25, 33, 17]",12,1,304434.98,332126.72,3337957
1528,"[23, 14, 37, 7, 2]",18,2,303200.65,296799.35,2982908
1529,"[35, 23, 30, 4, 7]",16,0,288749.07,311250.93,3128150
1530,"[5, 24, 18, 13, 35]",10,1,311250.93,291871.91,2933386
1531,"[6, 1, 14, 34, 41]",9,0,299113.19,300886.81,3023988
1532,"[29, 14, 9, 43, 8]",3,0,319918.35,280081.65,2814891
1533,"[9, 42, 26, 11, 6]",19,0,580968.46,311456.29,3130214
1534,"[43, 15, 37, 14, 10]",16,0,892424.75,380548.2,3824605
1535,"[19, 2, 31, 30, 40]",6,0,1272972.95,451509.81,4537787
1536,"[36, 12, 35, 11, 17]",13,0,1724482.76,510743.95,5133105
1537,"[17, 19, 41, 14, 21]",20,0,2235226.71,590674.19,5936424
1538,"[40, 9, 16, 3, 33]",2,0,2853159.85,646840.15,6500906
1539,"[8, 29, 45, 21, 6]",10,0,3472741.05,860338.69,8646620
1540,"[6, 43, 13, 2, 16]",10,0,4333079.74,912858.77,9174460
1541,"[6, 13, 18, 23, 45]",12,0,5245938.51,1116598.65,11222097
1542,"[38, 1, 37, 26, 32]",9,0,6362537.16,1274194.02,12805970
1543,"[5, 7, 37, 17, 13]",2,0,7636731.18,1602727.69,16107816
1544,"[10, 32, 18, 29, 19]",17,0,9239458.87,2233551.62,22447755
1545,"[42, 39, 16, 9, 5]",12,0,11473010.49,3012618.12,30277569
1546,"[24, 14, 20, 9, 30]",16,2,14485628.61,3913295.4,39329602
1547,"[1, 3, 30, 16, 23]",10,1,179851.5,420148.5,4222598
1548,"[39, 42, 14, 18, 15]",11,0,194511.23,405488.77,4075264
1549,"[27, 39, 42, 41, 1]",18,0,405488.77,433157.43,4353341
1550,"[5, 29, 44, 15, 16]",7,0,838646.2,465781.09,4681217
1551,"[24, 28, 32, 25, 18]",18,0,1304427.29,532730.26,5354073
1552,"[15, 9, 22, 42, 5]",10,0,1837157.55,558448.92,5612552
1553,"[18, 20, 1, 34, 4]",12,0,2395606.47,660653.63,6639735
1554,"[41, 28, 35, 37, 1]",7,0,3056260.1,660991.24,6643128
1555,"[39, 23, 40, 37, 44]",4,0,3717251.34,708005.88,7115637
1556,"[38, 37, 6, 35, 25]",11,1,4425257.22,705675.29,7092214
1557,"[29, 7, 10, 37, 27]",12,1,206108.55,393891.45,3958708
1558,"[19, 18, 39, 28, 11]",7,0,248586.5,351413.5,3531794
1559,"[31, 6, 30, 35, 13]",9,0,351413.5,402360.69,4043826
1560,"[44, 45, 16, 2, 34]",5,0,753774.19,458927.33,4612335
1561,"[38, 1, 28, 21, 9]",2,1,1212701.52,510208.34,5127722
1562,"[36, 41, 33, 2, 9]",20,0,176884.11,423115.89,4252421
1563,"[8, 1, 24, 9, 2]",6,0,431900.15,368099.85,3699496
1564,"[25, 10, 17, 39, 38]",7,0,791215.74,391745.13,3937137
1565,"[32, 26, 44, 24, 36]",7,0,1182960.87,473022.7,4753997
1566,"[8, 30, 7, 11, 10]",15,0,1655983.57,493574.43,4960547
1567,"[1, 27, 24, 40, 32]",18,0,2149558.0,553477.51,5562588
1568,"[31, 30, 42, 24, 25]",16,0,2729398.05,570601.95,5734693
1569,"[37, 28, 8, 14, 25]",9,2,3273637.46,632148.97,6353256
1570,"[9, 13, 12, 36, 31]",17,0,269761.29,330238.71,3318982
1571,"[1, 29, 43, 32, 5]",15,0,330238.71,397091.27,3990867
1572,"[45, 35, 44, 13, 30]",10,0,727329.98,407703.54,4097523
1573,"[6, 24, 5, 15, 44]",8,0,1135033.52,473833.33,4762144
1574,"[6, 19, 8, 10, 14]",3,0,1657819.11,442180.89,4444029
1575,"[17, 43, 37, 33, 31]",18,0,2051047.74,545895.01,5486382
1576,"[39, 19, 38, 14, 40]",18,0,2596942.75,529612.93,5322743
1577,"[20, 42, 34, 18, 2]",20,1,3126555.68,610038.58,6131041
1578,"[20, 28, 16, 39, 4]",11,2,290908.13,309091.87,3106451
1579,"[42, 12, 22, 28, 4]",16,0,236803.41,363196.59,3650217
1580,"[2, 33, 17, 41, 3]",17,0,363196.59,338349.65,3400499
1581,"[1, 35, 20, 2, 21]",2,0,701546.24,413230.66,4153072
1582,"[20, 32, 36, 4, 14]",2,0,1202257.41,397742.59,3997413
1583,"[33, 5, 9, 36, 16]",19,2,1512519.49,490471.22,4929359
1584,"[3, 44, 28, 32, 20]",1,1,299729.0,300271.0,3017799
1585,"[45, 38, 13, 24, 10]",8,1,271623.83,328376.17,3300263
1586,"[44, 19, 28, 4, 13]",11,0,343731.88,256268.12,2575559
1587,"[42, 20, 31, 36, 6]",3,1,307338.82,342661.18,3443831
1588,"[19, 34, 44, 3, 17]",10,0,285471.64,314528.36,3161089
1589,"[32, 21, 7, 20, 31]",8,0,314528.36,348898.14,3506514
1590,"[40, 15, 39, 33, 34]",10,0,722480.47,277519.53,2789141
1591,"[38, 15, 17, 29, 21]",2,0,940946.03,276556.17,2779459
1592,"[2, 22, 39, 12, 34]",13,0,1231165.74,368834.26,3706877
1593,"[4, 42, 45, 13, 24]",15,1,1586336.46,485842.58,4882840
1594,"[29, 28, 20, 22, 37]",17,0,303239.56,296760.44,2982517
1595,"[40, 26, 13, 27, 6]",16,0,364058.05,335941.95,3376301
1596,"[21, 39, 43, 31, 38]",10,0,647857.26,352142.74,3539123
1597,"[25, 23, 1, 11, 29]",17,0,984845.13,397427.08,3994242
1598,"[29, 40, 21, 44, 26]",4,0,1382272.21,424207.8,4263395
1599,"[36, 39, 16, 7, 19]",2,0,1806480.01,519750.79,5223626
1600,"[20, 18, 16, 17, 38]",3,0,2326230.8,518895.19,5215027
1601,"[5, 33, 40, 7, 9]",7,0,2845125.99,684895.81,6883375
1602,"[44, 16, 33, 19, 41]",17,0,3530021.8,909306.92,9138763
1603,"[44, 27, 20, 2, 36]",7,0,4439328.72,1241998.1,12482393
1604,"[42, 36, 34, 12, 32]",16,0,5681326.82,1733720.44,17424326
1605,"[39, 19, 16, 38, 29]",11,1,7415047.26,2111345.32,21219551
1606,"[17, 31, 12, 40, 10]",4,0,261998.1,338001.9,3397004
1607,"[24, 23, 45, 6, 42]",15,0,338001.9,390139.8,3921003
1608,"[3, 23, 36, 38, 15]",9,0,728141.7,431265.74,4334329
1609,"[23, 16, 25, 31, 21]",10,0,1159407.44,484972.95,4874100
1610,"[34, 20, 44, 40, 17]",13,0,1689916.43,510083.57,5126468
1611,"[28, 3, 43, 29, 35]",6,0,2154463.96,591331.49,5943030
1612,"[41, 23, 19, 32, 22]",16,0,2745795.45,600284.5,6033010
1613,"[39, 42, 1, 11, 16]",3,0,3373739.54,626260.46,6294075
1614,"[32, 35, 39, 37, 16]",8,0,3972340.41,391807.72,3937766
1615,"[29, 13, 23, 38, 21]",18,0,4364148.13,398908.14,4009127
1616,"[26, 24, 9, 39, 16]",17,0,4763056.27,386926.94,3888713
1617,"[18, 40, 6, 43, 41]",11,0,5149983.21,544789.46,5475271
1618,"[5, 3, 36, 33, 27]",7,0,5694772.67,600626.87,6036451
1619,"[2, 24, 18, 27, 39]",9,0,6295399.54,713716.19,7173027
1620,"[3, 8, 25, 39, 6]",19,0,7036556.3,763443.7,7672801
1621,"[34, 44, 27, 13, 29]",1,0,7772559.43,893533.78,8980239
1622,"[29, 17, 44, 22, 31]",4,2,8666093.21,1064558.16,10699077
1623,"[22, 24, 9, 35, 7]",5,0,281319.61,318680.39,3202818
1624,"[33, 16, 5, 24, 29]",15,0,333713.58,316286.42,3178758
1625,"[3, 21, 32, 22, 4]",4,0,634966.81,375792.79,3776812
1626,"[41, 24, 44, 19, 5]",11,1,1010759.6,403578.47,4056065
1627,"[20, 28, 44, 32, 10]",3,0,333040.6,266959.4,2683009
1628,"[9, 21, 3, 14, 5]",10,0,343405.87,306594.13,3081348
1629,"[5, 25, 26, 11, 20]",3,0,573553.53,323500.17,3251258
1630,"[12, 42, 27, 18, 30]",7,0,925281.81,374718.19,3766012
1631,"[43, 41, 7, 29, 23]",18,0,1271771.89,431149.62,4333162
1632,"[15, 14, 13, 35, 9]",3,0,1727472.71,472527.29,4749018
1633,"[35, 15, 34, 40, 36]",14,1,2175448.8,533191.05,5358704
1634,"[24, 16, 43, 30, 42]",13,0,293238.91,306761.09,3083026
1635,"[19, 28, 14, 42, 13]",14,0,306761.09,345282.11,3470172
1636,"[37, 27, 22, 2, 41]",6,0,652043.2,353529.57,3553061
1637,"[16, 23, 18, 40, 13]",12,0,1005572.77,402089.05,4041096
1638,"[28, 45, 20, 34, 17]",2,0,1407661.82,414832.12,4169167
1639,"[7, 45, 4, 20, 18]",8,0,1822493.94,512136.95,5147105
1640,"[3, 30, 25, 13, 21]",17,0,2334630.89,523559.55,5261905
1641,"[39, 20, 17, 41, 33]",3,0,2859982.87,640017.13,6432333
1642,"[37, 19, 10, 13, 9]",5,0,3498207.57,665112.33,6684546
1643,"[8, 39, 41, 20, 31]",18,0,4163319.9,836692.52,8408970
1644,"[13, 12, 31, 27, 2]",17,1,5000012.42,847073.25,8513299
1645,"[20, 34, 43, 40, 44]",15,0,263078.47,336921.53,3386146
1646,"[41, 15, 33, 19, 31]",8,0,394781.26,305218.74,3067525
1647,"[18, 24, 29, 2, 27]",6,0,642140.27,380343.92,3822552
1648,"[16, 42, 27, 39, 7]",19,0,1035288.52,364711.48,3665442
1649,"[12, 13, 18, 32, 34]",13,0,1387195.67,455083.35,4573702
1650,"[1, 21, 9, 26, 34]",4,0,1852156.57,447843.43,4500939
1651,"[9, 43, 14, 10, 17]",1,0,2290122.45,511224.43,5137934
1652,"[23, 43, 11, 4, 34]",10,0,2801346.88,522064.26,5246877
1653,"[24, 28, 15, 17, 33]",6,0,3356140.67,643859.33,6470948
1654,"[6, 25, 17, 11, 9]",11,0,4054807.77,645192.23,6484344
1655,"[22, 21, 42, 27, 15]",9,0,4612462.7,814312.98,8184050
1656,"[22, 25, 37, 18, 23]",14,0,5426775.68,886222.52,8906759
1657,"[19, 32, 31, 10, 2]",13,0,6312998.2,1250541.77,12568259
1658,"[42, 41, 21, 31, 19]",16,0,7563539.97,1496135.33,15036536
1659,"[1, 12, 42, 4, 8]",16,0,9094290.43,1905709.57,19152860
1660,"[11, 24, 30, 18, 13]",9,0,10983684.34,2016315.66,20264479
1661,"[38, 28, 31, 10, 27]",3,1,13294167.19,2205832.81,22169174
1662,"[44, 12, 19, 29, 30]",5,0,233929.15,366070.85,3679104
1663,"[19, 10, 1, 28, 5]",6,1,366070.85,424478.54,4266116
1664,"[13, 41, 22, 14, 4]",4,2,172884.11,427115.89,4292622
1665,"[45, 25, 17, 39, 36]",10,0,220474.07,379525.93,3814331
1666,"[27, 45, 41, 37, 20]",20,0,379525.93,514916.88,5175044
1667,"[7, 16, 38, 1, 13]",2,0,905253.55,394746.45,3967301
1668,"[25, 44, 24, 12, 43]",3,0,1289189.26,445634.43,4478738
1669,"[42, 20, 6, 13, 39]",5,0,1734823.69,551447.91,5542190
1670,"[32, 5, 38, 29, 36]",15,0,2286271.6,535681.43,5383733
1671,"[18, 29, 14, 5, 4]",8,1,2821953.03,634284.64,6374720
1672,"[31, 37, 39, 15, 45]",5,0,259253.29,340746.71,3424590
1673,"[10, 5, 26, 11, 21]",10,0,340746.71,377570.06,3794674
1674,"[35, 25, 32, 33, 41]",19,0,718316.77,396928.58,3989232
1675,"[3, 14, 13, 27, 31]",4,0,1115245.35,486050.63,4884931
1676,"[41, 5, 19, 44, 12]",2,0,1691228.61,308771.39,3103230
1677,"[9, 14, 1, 11, 5]",8,2,1910067.37,544756.93,5474944
1678,"[25, 17, 4, 28, 30]",10,0,261369.26,338630.74,3403324
1679,"[20, 27, 32, 34, 6]",10,0,338630.74,390199.8,3921606
1680,"[32, 25, 27, 37, 26]",4,0,728830.54,368795.26,3706485
1681,"[38, 27, 45, 21, 14]",8,2,1097625.8,437687.57,4398870
1682,"[2, 1, 19, 4, 16]",12,0,286365.75,313634.25,3152103
1683,"[15, 16, 43, 2, 28]",10,0,313634.25,376734.26,3786274
1684,"[38, 34, 11, 27, 40]",15,0,690368.51,355806.43,3575944
1685,"[20, 14, 31, 21, 30]",5,2,1046174.94,434300.98,4364834
1686,"[27, 44, 39, 26, 3]",8,0,294112.92,305887.08,3074242
1687,"[5, 27, 24, 35, 31]",3,0,319080.91,330919.09,3325820
1688,"[43, 24, 5, 27, 14]",4,0,660047.8,339952.2,3416605
1689,"[22, 40, 27, 10, 17]",10,0,976758.37,424155.37,4262868
1690,"[21, 31, 14, 19, 32]",4,1,1400913.74,418410.34,4205129
1691,"[1, 5, 27, 43, 42]",15,0,277802.68,322197.32,3238164
1692,"[22, 1, 21, 43, 41]",9,0,325266.53,324733.47,3263653
1693,"[5, 10, 44, 20, 9]",16,0,646930.79,399401.86,4014089
1694,"[43, 31, 14, 6, 42]",17,0,1046332.65,380053.28,3819631
1695,"[36, 19, 17, 8, 26]",1,0,1426385.93,471956.56,4743282
1696,"[2, 29, 6, 20, 16]",6,0,1898342.49,470096.9,4724592
1697,"[15, 43, 35, 5, 12]",1,0,2457196.75,542803.25,5455309
1698,"[38, 20, 41, 34, 45]",13,0,2911242.64,526096.4,5287401
1699,"[27, 4, 30, 26, 44]",5,0,3437339.04,649413.71,6526771
1700,"[43, 39, 23, 28, 24]",12,0,4086752.75,609852.12,6129167
1701,"[8, 17, 29, 14, 15]",17,0,4696604.87,584518.22,5874555
1702,"[21, 45, 7, 14, 44]",19,0,5281123.09,883154.14,8875921
1703,"[39, 24, 18, 30, 38]",15,0,6164277.23,1055582.17,10608866
1704,"[9, 37, 14, 43, 40]",15,0,7219859.4,1171828.71,11777173
1705,"[9, 15, 41, 27, 35]",8,1,8391688.11,1447950.77,14552269
1706,"[23, 10, 5, 3, 44]",13,0,288824.1,311175.9,3127396
1707,"[34, 15, 17, 9, 24]",15,0,311175.9,358647.05,3604493
1708,"[43, 26, 7, 8, 6]",7,0,669822.95,375254.3,3771400
1709,"[40, 10, 16, 29, 34]",5,0,1045077.25,457177.82,4594752
1710,"[19, 7, 29, 37, 18]",11,1,1502255.07,457301.2,4595992
1711,"[6, 22, 2, 31, 18]",2,0,245547.37,354452.63,3562338
1712,"[31, 42, 1, 30, 15]",7,0,364948.67,335051.33,3367350
1713,"[26, 21, 8, 12, 7]",4,0,689503.96,382100.99,3840211
1714,"[26, 43, 18, 45, 12]",19,0,1071604.95,366543.87,3683858
1715,"[37, 24, 23, 30, 8]",15,0,1438148.82,389148.98,3911045
1716,"[12, 21, 37, 8, 35]",4,0,1827297.8,412291.48,4143633
1717,"[23, 5, 33, 25, 22]",17,1,2239589.28,477964.27,4803661
1718,"[24, 16, 21, 19, 17]",5,0,303382.04,296617.96,2981085
1719,"[18, 1, 8, 4, 39]",6,0,326783.3,323216.7,3248409
1720,"[18, 34, 37, 12, 5]",12,1,640230.39,359769.61,3615775
1721,"[8, 23, 45, 33, 2]",19,1,293831.83,306168.17,3077067
1722,"[40, 32, 33, 14, 35]",8,0,322160.28,277839.72,2792359
1723,"[38, 23, 13, 18, 3]",4,0,340855.19,309144.81,3106983
1724,"[29, 5, 15, 32, 44]",18,0,586984.53,292908.0,2943799
1725,"[2, 41, 35, 20, 33]",7,0,879892.53,350641.28,3524033
1726,"[14, 40, 7, 5, 29]",4,0,1230533.81,381886.77,3838058
1727,"[21, 34, 12, 19, 8]",8,1,1612420.58,448412.07,4506654
1728,"[32, 9, 34, 5, 2]",5,0,311423.04,288576.96,2900271
1729,"[35, 38, 39, 11, 34]",17,0,348259.88,301740.12,3032564
1730,"[39, 38, 44, 37, 27]",1,0,590317.08,292709.1,2941800
1731,"[16, 32, 18, 31, 14]",13,0,883026.18,353801.11,3555790
1732,"[15, 30, 17, 32, 4]",4,0,1236827.29,354840.38,3566235
1733,"[38, 12, 44, 27, 37]",10,0,1591667.67,439116.68,4413233
1734,"[23, 44, 15, 35, 34]",3,0,2030784.35,487855.96,4903075
1735,"[10, 32, 44, 4, 18]",2,1,2518640.31,585988.43,5889331
1736,"[14, 19, 10, 21, 40]",2,1,294201.28,305798.72,3073354
1737,"[40, 23, 42, 29, 16]",15,0,270154.02,329845.98,3315035
1738,"[12, 21, 31, 43, 4]",20,0,343341.7,306658.3,3081993
1739,"[24, 13, 12, 31, 6]",17,0,636504.28,380928.39,3828426
1740,"[42, 14, 27, 12, 3]",18,1,1028155.96,371844.04,3737126
1741,"[16, 30, 28, 45, 2]",20,0,280208.69,319791.31,3213983
1742,"[6, 30, 39, 14, 36]",2,0,355395.13,294604.87,2960853
1743,"[43, 41, 40, 24, 12]",19,0,642110.94,357889.06,3596875
1744,"[15, 44, 11, 19, 32]",1,0,972285.24,351552.31,3533189
1745,"[2, 33, 20, 6, 34]",1,0,1323837.55,433859.4,4360396
1746,"[27, 45, 40, 11, 5]",10,0,1757696.95,445716.52,4479563
1747,"[41, 23, 40, 28, 12]",4,0,2203413.47,530971.3,5336395
1748,"[11, 13, 10, 36, 21]",3,0,2734384.77,597407.55,6004096
1749,"[9, 41, 8, 23, 35]",3,0,3331792.32,758424.72,7622359
1750,"[28, 34, 11, 9, 3]",4,0,4165454.69,834545.31,8387390
1751,"[25, 34, 2, 18, 22]",17,0,4980504.09,1019495.91,10246190
1752,"[10, 18, 2, 19, 16]",9,0,5955879.64,1044120.36,10493672
1753,"[31, 34, 11, 12, 24]",10,0,6988378.62,1232614.46,12388085
1754,"[12, 21, 17, 23, 20]",15,0,8220993.08,1539991.45,15477301
1755,"[3, 4, 21, 30, 25]",10,0,9760984.53,1941321.42,19510768
1756,"[22, 37, 6, 16, 26]",9,1,11702305.95,2122042.57,21327061
1757,"[25, 5, 39, 2, 3]",13,0,212035.97,387964.03,3899136
1758,"[10, 36, 24, 17, 41]",9,0,387964.03,367958.96,3698080
1759,"[34, 3, 16, 40, 26]",8,0,755922.99,460050.59,4623624
1760,"[45, 11, 13, 38, 25]",11,1,1215973.58,452005.22,4542766
1761,"[43, 33, 2, 31, 35]",20,1,230215.91,369784.09,3716423
1762,"[45, 43, 14, 29, 35]",1,0,267955.76,332044.24,3337128
1763,"[12, 30, 17, 36, 28]",8,0,332044.24,382694.01,3846171
1764,"[15, 45, 40, 8, 22]",6,0,714738.25,386374.12,3883157
1765,"[33, 42, 14, 34, 10]",6,0,1101112.37,447240.66,4494881
1766,"[14, 1, 41, 27, 39]",2,0,1557126.99,442873.01,4450985
1767,"[11, 28, 5, 9, 31]",19,1,1997758.33,502241.67,5047655
1768,"[12, 39, 13, 34, 20]",11,0,255355.88,344644.12,3463760
1769,"[31, 1, 35, 3, 42]",7,0,396180.63,303819.37,3053461
1770,"[30, 5, 41, 31, 26]",17,0,648463.49,438384.16,4405871
1771,"[17, 26, 34, 16, 14]",10,0,1086847.65,560718.82,5635365
1772,"[25, 42, 37, 4, 7]",13,0,1689669.77,510330.23,5128947
1773,"[36, 26, 22, 11, 35]",18,0,2213598.03,486401.97,4888462
1774,"[21, 25, 20, 30, 38]",11,0,2644298.67,525844.37,5284868
1775,"[29, 38, 22, 27, 8]",4,0,3170143.04,665914.89,6692612
1776,"[31, 20, 22, 32, 29]",5,0,3836057.93,690537.46,6940075
1777,"[18, 14, 45, 27, 11]",19,0,4526595.39,898390.48,9029050
1778,"[14, 12, 45, 8, 23]",16,0,5424985.87,964267.93,9691135
1779,"[41, 31, 23, 45, 14]",7,0,6389253.8,1175700.66,11816087
1780,"[13, 8, 30, 42, 1]",3,0,7564954.46,1320484.3,13271199
1781,"[10, 14, 13, 30, 7]",17,0,8885438.76,1637735.18,16459650
1782,"[43, 33, 17, 29, 11]",16,0,10523173.94,1726342.51,17350176
1783,"[36, 21, 4, 34, 33]",16,0,12249516.45,2004269.99,20143417
1784,"[9, 11, 33, 43, 44]",13,1,14253786.44,2174563.45,21854909
1785,"[25, 1, 22, 38, 16]",2,0,200242.43,399757.57,4017664
1786,"[27, 22, 38, 42, 40]",2,1,399757.57,382761.28,3846847
1787,"[33, 3, 4, 16, 37]",15,0,226342.38,373657.62,3755353
1788,"[41, 45, 31, 5, 2]",11,0,373657.62,358759.19,3605620
1789,"[21, 34, 19, 18, 38]",15,0,732416.81,456506.2,4588002
1790,"[8, 24, 3, 40, 5]",17,0,1188923.01,281329.78,2827435
1791,"[41, 8, 10, 38, 28]",6,0,1470252.79,509961.18,5125238
1792,"[20, 35, 4, 14, 27]",10,0,1982732.33,517267.67,5198670
1793,"[17, 37, 38, 29, 31]",15,1,2497481.64,598177.38,6011833
1794,"[13, 19, 2, 16, 20]",11,1,274451.12,325548.88,3271848
1795,"[37, 30, 38, 21, 4]",8,0,206535.93,393464.07,3160354
1796,"[27, 34, 14, 25, 23]",20,0,393464.07,417840.55,3356149
1797,"[3, 23, 13, 32, 17]",19,0,811304.62,542359.97,4356305
1798,"[28, 31, 37, 27, 42]",1,0,1353664.59,545288.96,4379831
1799,"[43, 12, 10, 29, 30]",12,1,1898953.55,635936.16,5107921
1800,"[17, 13, 36, 45, 21]",6,0,355952.49,244047.51,1960221
1801,"[25, 35, 29, 44, 36]",11,0,304226.77,345773.23,2777295
1802,"[15, 14, 17, 38, 12]",8,0,589820.74,433226.63,3479732
1803,"[3, 29, 42, 33, 32]",20,0,1023047.37,528501.88,4244995
1804,"[2, 41, 27, 9, 12]",11,1,1551549.25,536592.26,4309978
1805,"[30, 24, 8, 16, 37]",17,1,191783.3,408216.7,3278849
1806,"[41, 9, 40, 16, 33]",3,0,236065.71,363934.29,2923167
1807,"[12, 42, 1, 21, 7]",17,1,363934.29,402257.51,3230984
1808,"[27, 12, 23, 8, 29]",15,0,237753.18,362246.82,2909613
1809,"[34, 43, 38, 40, 41]",6,0,362246.82,395638.34,3177818
1810,"[43, 7, 31, 44, 22]",13,0,757885.16,417051.84,3349814
1811,"[41, 13, 12, 5, 40]",2,1,1174937.0,494841.19,3974628
1812,"[24, 27, 18, 41, 10]",15,0,257079.81,342920.19,2754379
1813,"[10, 45, 29, 36, 35]",7,0,342920.19,392627.06,3153631
1814,"[20, 7, 23, 40, 6]",15,0,735547.25,430758.8,3459910
1815,"[11, 22, 25, 18, 41]",19,0,1166306.05,473047.09,3799575
1816,"[5, 10, 28, 16, 40]",19,0,1639353.14,511970.27,4112211
1817,"[15, 40, 19, 16, 7]",11,0,2151323.41,599274.65,4813451
1818,"[6, 23, 24, 37, 25]",9,0,2750598.06,618788.53,4970189
1819,"[32, 11, 28, 26, 10]",11,0,3369386.59,753746.41,6054188
1820,"[36, 5, 35, 12, 33]",8,0,4123133.0,747100.35,6000806
1821,"[1, 10, 5, 30, 2]",17,1,4885268.64,814731.36,6544027
1822,"[25, 33, 8, 31, 17]",10,0,257601.84,342398.16,2750186
1823,"[31, 29, 11, 15, 16]",18,0,342398.16,361660.8,2904906
1824,"[42, 2, 28, 14, 23]",1,0,704058.96,441583.07,3546852
1825,"[8, 6, 27, 42, 12]",16,0,1145642.03,498059.64,4000479
1826,"[38, 4, 3, 32, 39]",19,0,1660506.02,539493.98,4333285
1827,"[26, 23, 36, 12, 17]",20,0,2183195.65,611490.96,4911574
1828,"[24, 10, 11, 41, 25]",6,0,2794686.61,659979.98,5301044
1829,"[41, 35, 33, 43, 40]",4,0,3464137.02,735862.98,5910546
1830,"[43, 28, 33, 32, 24]",18,1,4190529.57,840711.15,6752700
1831,"[33, 38, 6, 15, 42]",19,0,217540.98,382459.02,3071960
1832,"[15, 1, 8, 5, 12]",19,2,417475.74,382524.26,3072484
1833,"[7, 34, 23, 45, 4]",12,0,246833.22,353166.78,2836681
1834,"[28, 39, 25, 30, 12]",16,0,353166.78,348167.11,2796523
1835,"[1, 28, 16, 20, 29]",1,0,703536.47,396463.53,3184446
1836,"[34, 10, 35, 24, 31]",5,0,1097797.42,395309.04,3175173
1837,"[36, 29, 2, 4, 28]",2,0,1493106.46,463640.61,3724021
1838,"[31, 8, 15, 40, 21]",3,0,1956747.07,527123.54,4233924
1839,"[43, 4, 17, 41, 39]",15,0,2483870.61,605354.73,4862287
1840,"[27, 1, 28, 15, 12]",1,0,3089225.34,661879.97,5316305
1841,"[43, 21, 31, 17, 41]",2,0,3751105.31,771355.69,6195628
1842,"[21, 45, 35, 44, 9]",13,0,4522461.0,847196.6,6804792
1843,"[26, 18, 15, 13, 3]",18,1,5369657.6,982763.91,7893686
1844,"[12, 2, 30, 10, 14]",3,0,231245.57,368754.43,2961883
1845,"[3, 41, 22, 18, 29]",2,0,368754.43,406303.51,3263482
1846,"[32, 16, 8, 42, 10]",3,0,775057.94,435405.88,3497236
1847,"[19, 29, 37, 14, 24]",8,1,1210463.82,526185.93,4226393
1848,"[11, 27, 1, 40, 44]",16,0,229030.34,370969.66,2979676
1849,"[2, 38, 35, 6, 25]",8,1,370969.66,427550.06,3434137
1850,"[37, 38, 10, 43, 14]",18,0,239463.56,360536.44,2895875
1851,"[32, 29, 25, 21, 23]",16,2,360536.44,411774.16,3307423
1852,"[9, 36, 38, 27, 29]",14,0,252266.4,347733.6,2793041
1853,"[15, 11, 2, 1, 35]",3,0,347733.6,407781.08,3275350
1854,"[27, 32, 2, 13, 33]",13,0,755514.68,403528.9,3241196
1855,"[39, 14, 21, 6, 36]",9,1,1159043.58,482789.34,3877826
1856,"[36, 15, 40, 13, 24]",15,0,266221.1,333778.9,2680955
1857,"[2, 24, 19, 9, 25]",16,0,333778.9,384054.49,3084775
1858,"[39, 4, 28, 9, 31]",8,0,717833.39,415162.43,3334638
1859,"[28, 25, 12, 5, 15]",17,0,1132995.82,502898.08,4039342
1860,"[10, 42, 32, 35, 6]",13,0,1635893.9,513764.19,4126620
1861,"[30, 27, 45, 4, 21]",4,0,2149658.09,624982.53,5019940
1862,"[43, 14, 37, 9, 35]",13,0,2783814.27,616185.73,4949283
1863,"[32, 1, 26, 3, 25]",13,1,3390826.35,758962.08,6096081
1864,"[30, 7, 1, 24, 34]",14,0,255880.13,344119.87,2764015
1865,"[38, 6, 3, 4, 41]",16,0,344119.87,394796.85,3171059
1866,"[23, 11, 19, 45, 32]",10,0,738916.72,423753.43,3403642
1867,"[13, 24, 29, 38, 2]",10,0,1162670.15,522933.12,4200266
1868,"[32, 22, 5, 25, 21]",11,0,1695326.92,504673.08,4053599
